img_path,title,author,era,style,h1,s1,v1,h2,s2,v2,h3,s3,v3,product_id
"Two_Gentlemen_Going_a_Shooting,_with_a_View_of_Creswell_Crags,_Taken_on_the_Spot_(ca._1767)_.jpg","Two Gentlemen Going a Shooting, with a View of Creswell Crags, Taken on the Spot (ca. 1767) ",George Stubbs,"English, 1724-1806",Figurative,39,30,51,38,12,81,52,30,23,2439
The_Countess_de_Brac_as_Aurora_(1741)_.jpg,The Countess de Brac as Aurora (1741) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,45,29,19,37,15,81,46,20,44,2440
Joseph_Bonnier_de_la_Mosson_(1745)_.jpg,Joseph Bonnier de la Mosson (1745) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,41,16,15,31,24,77,34,36,35,2441
Portrait_of_Madame_Marie-Henriette_Berthelot_de_Pléneuf.jpg,Portrait of Madame Marie-Henriette Berthelot de Pléneuf,Jean-Marc Nattier,"French, 1685-1766",Figurative,109,23,26,48,21,77,74,18,46,2442
Portrait_of_Anna_Elisabeth_Leerse_(1749)_.jpg,Portrait of Anna Elisabeth Leerse (1749) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,61,22,13,49,9,81,31,32,43,2443
Portrait_of_the_Frankfurt_Banker_Johann_Georg_Leerse_(1749)_.jpg,Portrait of the Frankfurt Banker Johann Georg Leerse (1749) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,62,30,20,53,37,41,50,23,78,2444
Mademoiselle_de_Clermont_en_sultane_(1733)_.jpg,Mademoiselle de Clermont en sultane (1733) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,41,46,49,47,40,24,40,38,75,2445
The_Comtesse_de_Tillières_(1750)_.jpg,The Comtesse de Tillières (1750) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,89,23,36,90,21,65,57,15,20,2446
The_marquise_de_Belestat_(1755)_.jpg,The marquise de Belestat (1755) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,56,45,50,65,41,30,48,41,80,2447
Portrait_Of_A_Lady.jpg,Portrait Of A Lady,Jean-Marc Nattier,"French, 1685-1766",Figurative,56,9,23,41,15,61,66,10,37,2448
Portrait_of_Constance-Gabrielle-Magdeleine_Bonnier_de_la_Mosson_as_Diana.jpg,Portrait of Constance-Gabrielle-Magdeleine Bonnier de la Mosson as Diana,Jean-Marc Nattier,"French, 1685-1766",Figurative,33,27,74,44,66,28,30,57,51,2449
Madame_Henriette_de_France_as_a_Vestal_Virgin_(ca._1749)_.jpg,Madame Henriette de France as a Vestal Virgin (ca. 1749) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,22,77,18,40,48,46,46,18,67,2450
Portrait_of_Madame_Royer.jpg,Portrait of Madame Royer,Jean-Marc Nattier,"French, 1685-1766",Figurative,83,1,40,29,8,26,59,1,63,2451
"Marie_Françoise_de_La_Cropte_de_St._Abre,_Marquise_d’Argence_(born_1714)_(1744)_.jpg","Marie Françoise de La Cropte de St. Abre, Marquise d’Argence (born 1714) (1744) ",Jean-Marc Nattier,"French, 1685-1766",Figurative,44,15,33,23,22,59,42,25,20,2452
Portrait_of_Madame_Crozat_de_Thiers_and_Her_Daughter_(1733)_.jpg,Portrait of Madame Crozat de Thiers and Her Daughter (1733) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,35,17,68,110,14,17,73,11,39,2453
The_Duchesse_De_Chartres_As_Hebe.jpg,The Duchesse De Chartres As Hebe,Jean-Marc Nattier,"French, 1685-1766",Figurative,73,22,33,63,32,21,49,21,60,2454
Madame_de_Flesselles_(1747)_.jpg,Madame de Flesselles (1747) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,107,24,14,100,16,28,16,19,77,2455
Portrait_de_femme_(1685_-_1766)_.jpg,Portrait de femme (1685 - 1766) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,35,27,8,30,26,71,34,29,42,2456
"Portrait_présumé_de_Mme_de_Mailly_(1710-1751),_en_Hébé._(1730_-_1740)_.jpg","Portrait présumé de Mme de Mailly (1710-1751), en Hébé. (1730 - 1740) ",Jean-Marc Nattier,"French, 1685-1766",Figurative,49,21,28,39,37,58,155,13,14,2457
Portrait_of_Madame_Bonnier_de_la_Mosson_as_Diana_(1742)_.jpg,Portrait of Madame Bonnier de la Mosson as Diana (1742) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,29,14,73,25,49,23,28,28,42,2458
Madame_Bergeret_de_Frouville_as_Diana_(1756)_.jpg,Madame Bergeret de Frouville as Diana (1756) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,46,35,20,31,38,47,33,16,75,2459
Madame_Le_Fèvre_de_Caumartin_as_Hebe_(1753)_.jpg,Madame Le Fèvre de Caumartin as Hebe (1753) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,56,20,23,45,21,75,71,18,45,2460
Madame_Marsollier_and_Her_Daughter_(1749)_.jpg,Madame Marsollier and Her Daughter (1749) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,67,12,40,91,10,24,31,12,72,2461
Portrait_of_a_Lady_(1738)_.jpg,Portrait of a Lady (1738) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,39,19,32,31,10,80,61,11,46,2462
Portrait_of_a_Woman_as_Diana_(1752)_.jpg,Portrait of a Woman as Diana (1752) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,18,19,13,31,11,69,50,10,32,2463
Portrait_of_a_Woman_(1753)_.jpg,Portrait of a Woman (1753) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,55,26,35,39,5,70,80,34,13,2464
Portrait_of_a_Woman_(c._1748)_.jpg,Portrait of a Woman (c. 1748) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,49,8,24,22,14,77,233,4,9,2465
"Allegory_Of_Justice_Punishing_Injustice,_1737.jpg","Allegory Of Justice Punishing Injustice, 1737",Jean-Marc Nattier,"French, 1685-1766",Mythology,47,49,14,35,24,71,42,40,38,2466
The_Spring_(La_Source)_(1738)_.jpg,The Spring (La Source) (1738) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,49,19,21,23,14,75,29,21,47,2467
Mister_Sarasin_(1734)_.jpg,Mister Sarasin (1734) ,Jean-Marc Nattier,"French, 1685-1766",Figurative,25,74,48,35,40,76,8,66,23,2468
"Portrait_Of_Marie_Leszczynska,_Queen_Of_France_(2nd_Half_Of_The_18th_Century)_.jpg","Portrait Of Marie Leszczynska, Queen Of France (2nd Half Of The 18th Century) ",Jean-Marc Nattier,"French, 1685-1766",Figurative,12,56,36,208,11,10,47,16,64,2469
Le_Champ_De_Blé_Devant_L’église_(circa_1907)_.jpg,Le Champ De Blé Devant L’église (circa 1907) ,Pierre Bonnard,"French, 1867-1947",Landscape,71,30,44,199,15,53,57,34,61,2470
Woman_with_a_Lamp_(1909)_.jpg,Woman with a Lamp (1909) ,Pierre Bonnard,"French, 1867-1947",Figurative,30,33,68,14,27,35,16,47,61,2471
Nu À_La_Baignoire_(circa_1921-1922)_.jpg,Nu À La Baignoire (circa 1921-1922) ,Pierre Bonnard,"French, 1867-1947",Abstract,37,11,90,207,51,69,18,37,82,2472
Le_Fiacre_(1898)_.jpg,Le Fiacre (1898) ,Pierre Bonnard,"French, 1867-1947",Figurative,50,17,59,48,25,28,42,39,46,2473
Femme_Assise_(circa_1907)_.jpg,Femme Assise (circa 1907) ,Pierre Bonnard,"French, 1867-1947",Figurative,39,31,46,38,26,69,34,29,19,2474
Le_Corsage_Rayé_(circa_1922)_.jpg,Le Corsage Rayé (circa 1922) ,Pierre Bonnard,"French, 1867-1947",Figurative,53,21,58,34,27,36,20,75,71,2475
Le_Canapé_Rose_(1910)_.jpg,Le Canapé Rose (1910) ,Pierre Bonnard,"French, 1867-1947",Figurative,33,59,56,22,28,65,42,18,23,2476
Nu_Debout_(circa_1931)_.jpg,Nu Debout (circa 1931) ,Pierre Bonnard,"French, 1867-1947",Figurative,63,4,75,30,60,58,54,7,57,2477
Portrait_de_Femme_au_Grand_Chapeau_(circa_1917)_.jpg,Portrait de Femme au Grand Chapeau (circa 1917) ,Pierre Bonnard,"French, 1867-1947",Figurative,46,15,69,38,64,74,26,47,42,2478
Portrait_de_Jeune_Femme_Or_Le_Chapeau_(circa_1905)_.jpg,Portrait de Jeune Femme Or Le Chapeau (circa 1905) ,Pierre Bonnard,"French, 1867-1947",Figurative,22,36,41,43,14,63,46,21,19,2479
Femme_Sortant_Du_Bain_(circa_1925)_.jpg,Femme Sortant Du Bain (circa 1925) ,Pierre Bonnard,"French, 1867-1947",Figurative,48,21,69,30,18,37,42,73,64,2480
"Les_Deux_Enfants,_Vernouillet_(1909)_.jpg","Les Deux Enfants, Vernouillet (1909) ",Pierre Bonnard,"French, 1867-1947",Landscape,94,8,62,41,37,42,47,50,60,2481
La_Maison_Au_Bord_Du_Chemin_Ou_Maisons_Sur_La_Falaise_(1918)_.jpg,La Maison Au Bord Du Chemin Ou Maisons Sur La Falaise (1918) ,Pierre Bonnard,"French, 1867-1947",Landscape,41,36,45,40,14,63,41,28,57,2482
La_Rue_Aux_Volets_Verts_(circa_1935)_.jpg,La Rue Aux Volets Verts (circa 1935) ,Pierre Bonnard,"French, 1867-1947",Landscape,42,35,76,27,42,41,37,49,63,2483
Soleil_Couchant_(1920)_.jpg,Soleil Couchant (1920) ,Pierre Bonnard,"French, 1867-1947",Landscape,35,34,31,24,69,69,49,32,64,2484
"Campagne,_Le_Labour_(circa_1909)_.jpg","Campagne, Le Labour (circa 1909) ",Pierre Bonnard,"French, 1867-1947",Landscape,59,39,44,53,12,74,56,35,56,2485
Danseurs_(1909-12)_.jpg,Danseurs (1909-12) ,Pierre Bonnard,"French, 1867-1947",Figurative,31,62,59,36,74,39,39,27,68,2486
Les_Raisins_(circa_1942-45)_.jpg,Les Raisins (circa 1942-45) ,Pierre Bonnard,"French, 1867-1947",Still Life,353,40,56,26,49,70,28,12,71,2487
"Fleurs,_Boules_De_Neige_(1892)_.jpg","Fleurs, Boules De Neige (1892) ",Pierre Bonnard,"French, 1867-1947",Still Life,49,32,58,50,25,72,50,45,49,2488
Lilas_Mauve_Dans_Un_Vase_De_Terre_Jaune_Et_Vert_(1930)_.jpg,Lilas Mauve Dans Un Vase De Terre Jaune Et Vert (1930) ,Pierre Bonnard,"French, 1867-1947",Still Life,114,17,36,49,13,83,77,15,56,2489
"Nature_Morte,_Trois_Grappes_De_Raisin_(1922)_.jpg","Nature Morte, Trois Grappes De Raisin (1922) ",Pierre Bonnard,"French, 1867-1947",Still Life,34,6,66,37,62,58,21,44,29,2490
Nature_Morte À_La_Cruche_Orange_(circa_1933)_.jpg,Nature Morte À La Cruche Orange (circa 1933) ,Pierre Bonnard,"French, 1867-1947",Still Life,27,57,41,39,38,54,43,17,77,2491
Pot_Bleu_(1920)_.jpg,Pot Bleu (1920) ,Pierre Bonnard,"French, 1867-1947",Still Life,24,66,62,204,31,32,25,21,62,2492
Personnage_Sous_Un_Arbre_(circa_1925)_.jpg,Personnage Sous Un Arbre (circa 1925) ,Pierre Bonnard,"French, 1867-1947",Landscape,54,29,54,131,20,39,40,19,67,2493
Le_Balcon_Et_L’ombrelle_(1904)_.jpg,Le Balcon Et L’ombrelle (1904) ,Pierre Bonnard,"French, 1867-1947",Landscape,70,30,41,110,5,74,90,13,56,2494
Femme_à_sa_toilette_(1933)_.jpg,Femme à sa toilette (1933) ,Pierre Bonnard,"French, 1867-1947",Figurative,28,49,41,16,12,71,27,28,57,2495
La_Cueillette_des_fruits_(1899)_.jpg,La Cueillette des fruits (1899) ,Pierre Bonnard,"French, 1867-1947",Figurative,48,44,35,57,39,17,41,42,54,2496
Le_Faune_(1899)_.jpg,Le Faune (1899) ,Pierre Bonnard,"French, 1867-1947",Mythology,35,58,17,33,54,60,32,57,38,2497
Assiette_de_fruits_(1917)_.jpg,Assiette de fruits (1917) ,Pierre Bonnard,"French, 1867-1947",Still Life,22,39,75,20,58,30,24,66,61,2498
Le_jardin_public_(circa_1915)_.jpg,Le jardin public (circa 1915) ,Pierre Bonnard,"French, 1867-1947",Landscape,139,21,36,352,2,57,68,47,51,2499
Portrait_of_Princess_Evelyne_Colonna_di_Stigliano.jpg,Portrait of Princess Evelyne Colonna di Stigliano,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,27,16,81,27,37,48,27,26,67,2500
Profile_Portrait_of_a_Young_Beauty.jpg,Profile Portrait of a Young Beauty,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,32,29,80,31,26,57,174,15,24,2501
Girl with_hummingbirds_(1883)_.jpg,Girl with hummingbirds (1883) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,40,27,65,43,16,81,33,42,37,2502
"Piazza_Santa_Trinità,_Florence.jpg","Piazza Santa Trinità, Florence",Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,33,39,41,29,33,15,37,28,68,2503
"Pastiglie_Paneraj_Ed_Estratto_Di_Catrame,_Livorno_(1899)_.jpg","Pastiglie Paneraj Ed Estratto Di Catrame, Livorno (1899) ",Vittorio Matteo Corcos,"Italian, 1859 – 1933",Posters,11,43,27,35,20,84,30,50,60,2504
The_Bouquet_(1889)_.jpg,The Bouquet (1889) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,41,26,66,34,60,35,40,43,54,2505
Une_Élégante.jpg,Une Élégante,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,47,5,80,11,29,34,179,19,60,2506
Un_Secret_Partagé_(1888)_.jpg,Un Secret Partagé (1888) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,26,26,80,34,18,16,31,25,42,2507
The_White_Cat_(1891)_.jpg,The White Cat (1891) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,53,23,59,55,33,36,41,27,79,2508
Alla_fontana_(Le_due_colombe)_(1896)_.jpg,Alla fontana (Le due colombe) (1896) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,44,19,73,33,63,53,31,72,22,2509
Neapolitan_Beauties_(1885)_.jpg,Neapolitan Beauties (1885) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,189,6,62,89,1,81,26,14,40,2510
Dreams_(1896)_.jpg,Dreams (1896) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,32,40,56,34,30,74,23,39,36,2511
Portrait_of_Diane_de_la_Bouchère.jpg,Portrait of Diane de la Bouchère,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,1,11,65,34,17,82,11,21,47,2512
Portrait_of_Corinna_Salmon.jpg,Portrait of Corinna Salmon,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,41,15,76,44,29,32,45,24,61,2513
Mezzogorno_al_Mare.jpg,Mezzogorno al Mare,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,212,7,81,31,39,41,59,6,61,2514
Dis-mois_tout.jpg,Dis-mois tout,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,54,24,37,32,13,78,167,17,65,2515
Young_lady_with_puppy_(c1895)_.jpg,Young lady with puppy (c1895) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,46,29,59,45,20,73,39,57,41,2516
Herrenportrait_(1890)_.jpg,Herrenportrait (1890) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,40,18,53,39,19,37,29,27,21,2517
Ritratto_di_giovane_donna_in_abito_binaco_con_fiori.jpg,Ritratto di giovane donna in abito binaco con fiori,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,32,4,77,40,9,55,35,34,28,2518
Eine_elegante_Dame_(1887)_.jpg,Eine elegante Dame (1887) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,27,27,18,44,11,71,31,33,49,2519
The_Three_Aces_(1891)_.jpg,The Three Aces (1891) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,38,17,68,35,38,29,35,27,52,2520
Portrait_Of_A_Young_Woman_In_White_(1887)_.jpg,Portrait Of A Young Woman In White (1887) ,Vittorio Matteo Corcos,"Italian, 1859 – 1933",Figurative,49,6,85,26,37,40,42,10,72,2521
Portrait_of_Cardinal_Gaspar_de_Borja_y_Velasco_(1643_–_1645)_.jpg,Portrait of Cardinal Gaspar de Borja y Velasco (1643 – 1645) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,317,7,9,39,35,79,30,46,55,2522
Saint_John_the_Baptist_in_the_Wilderness_(ca._1622)_.jpg,Saint John the Baptist in the Wilderness (ca. 1622) ,Diego Velázquez,"Spanish, 1599-1660",Religion,28,33,59,31,36,17,30,37,37,2523
Kitchen_Scene_(1618-20)_.jpg,Kitchen Scene (1618-20) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,43,52,23,42,58,15,55,20,44,2524
"Portrait_of_a_Man,_Possibly_a_Self-Portrait_(ca._1635)_.jpg","Portrait of a Man, Possibly a Self-Portrait (ca. 1635) ",Diego Velázquez,"Spanish, 1599-1660",Figurative,33,30,31,29,30,41,31,20,15,2525
"Philip_IV_(1605–1665),_King_of_Spain_(1624)_.jpg","Philip IV (1605–1665), King of Spain (1624) ",Diego Velázquez,"Spanish, 1599-1660",Figurative,35,28,11,35,35,23,26,35,52,2526
"María_Teresa_(1638–1683),_Infanta_of_Spain_(1651–54)_.jpg","María Teresa (1638–1683), Infanta of Spain (1651–54) ",Diego Velázquez,"Spanish, 1599-1660",Figurative,26,29,42,19,19,81,25,49,8,2527
"Don_Gaspar_de_Guzmán_(1587–1645),_Count-Duke_of_Olivares_(ca._1636)_.jpg","Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares (ca. 1636) ",Diego Velázquez,"Spanish, 1599-1660",Figurative,46,29,56,38,50,16,47,34,32,2528
Las_meninas_(1656)_.jpg,Las meninas (1656) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,36,53,7,30,45,54,33,56,24,2529
Saint_Anthony_Abbot.jpg,Saint Anthony Abbot,Diego Velázquez,"Spanish, 1599-1660",Religion,51,30,21,32,34,65,34,45,37,2530
Portrait_of_a_Man_(between_1623_and_1630)_.jpg,Portrait of a Man (between 1623 and 1630) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,87,18,4,42,54,30,34,42,68,2531
Portrait_of_the_Jester_Calabazas_(c._1631–32)_.jpg,Portrait of the Jester Calabazas (c. 1631–32) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,35,33,36,39,23,9,33,39,24,2532
The_Lady_with_a_Fan_(c._1640)_.jpg,The Lady with a Fan (c. 1640) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,3,26,15,31,19,59,27,23,27,2533
Prince_Baltasar_Carlos_in_Silver_(1633)_.jpg,Prince Baltasar Carlos in Silver (1633) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,32,31,63,43,67,10,41,55,28,2534
The_Education_of_the Virgin_(ca. 1617–18)_.jpg,The Education of the Virgin (ca. 1617–18) ,Diego Velázquez,"Spanish, 1599-1660",Religion,28,68,12,30,73,34,31,29,51,2535
Juan_de_Pareja_(1650)_.jpg,Juan de Pareja (1650) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,43,38,9,38,34,24,38,24,58,2536
Isabella_of_Bourbon._First_Queen_of_King_Philip_IV_(1613_-_1660)_.jpg,Isabella of Bourbon. First Queen of King Philip IV (1613 - 1660) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,27,26,18,18,33,35,40,23,58,2537
The_Infante_Baltasar_Carlos_on_Horseback.jpg,The Infante Baltasar Carlos on Horseback,Diego Velázquez,"Spanish, 1599-1660",Figurative,33,14,66,4,14,25,20,17,47,2538
Saint_Paul.jpg,Saint Paul,Diego Velázquez,"Spanish, 1599-1660",Figurative,37,42,27,48,39,17,30,46,51,2539
Portrait_of_Don_Pedro_de_Barberana.jpg,Portrait of Don Pedro de Barberana,Diego Velázquez,"Spanish, 1599-1660",Figurative,77,10,13,41,25,25,38,33,41,2540
"Philip_IV,_King_of_Spain.jpg","Philip IV, King of Spain",Diego Velázquez,"Spanish, 1599-1660",Figurative,276,10,14,16,13,77,5,32,52,2541
Luis_de_Góngora_y_Argote.jpg,Luis de Góngora y Argote,Diego Velázquez,"Spanish, 1599-1660",Figurative,39,23,12,29,33,75,38,36,33,2542
Infanta_Margarita_Teresa_in_a_Blue_Dress.jpg,Infanta Margarita Teresa in a Blue Dress,Diego Velázquez,"Spanish, 1599-1660",Figurative,42,41,13,58,34,29,48,35,55,2543
Don_Juan_Mateos_(d.1643).jpg,Don Juan Mateos (d.1643),Diego Velázquez,"Spanish, 1599-1660",Figurative,18,58,21,290,40,1,26,54,71,2544
Don_Baltasar_Carlos_with_a_Dwarf.jpg,Don Baltasar Carlos with a Dwarf,Diego Velázquez,"Spanish, 1599-1660",Figurative,17,53,35,53,17,61,14,73,16,2545
An_Old_Woman_Cooking_Eggs.jpg,An Old Woman Cooking Eggs,Diego Velázquez,"Spanish, 1599-1660",Figurative,38,20,4,30,60,36,42,19,69,2546
Saint_Rufina.jpg,Saint Rufina,Diego Velázquez,"Spanish, 1599-1660",Religion,85,17,20,41,29,44,42,28,64,2547
La_Coronación_De_La_Virgen_(C.1635)_.jpg,La Coronación De La Virgen (C.1635) ,Diego Velázquez,"Spanish, 1599-1660",Religion,354,26,22,37,18,71,24,13,46,2548
The_Supper_at_Emmaus_(1622–23)_.jpg,The Supper at Emmaus (1622–23) ,Diego Velázquez,"Spanish, 1599-1660",Religion,20,21,64,25,47,37,25,21,14,2549
The_Needlewoman_(c._1640-1650)_.jpg,The Needlewoman (c. 1640-1650) ,Diego Velázquez,"Spanish, 1599-1660",Figurative,41,28,33,41,34,17,43,15,64,2550
Self-Portrait_(1639)_.jpg,Self-Portrait (1639) ,Diego Velázquez,"Spanish, 1599-1660",Drawings,39,15,94,35,16,86,33,17,71,2551
The_Stronghold_(1907-1917)_.jpg,The Stronghold (1907-1917) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,192,34,38,160,7,71,187,18,58,2552
Small_River_House_(1913)_.jpg,Small River House (1913) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,57,40,52,88,12,77,94,40,30,2553
Smoker_with_a_cigarette-holder_(1915-1916)_.jpg,Smoker with a cigarette-holder (1915-1916) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,47,59,58,32,61,32,57,24,73,2554
Steel_Mask_(c.1914-15)_.jpg,Steel Mask (c.1914-15) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,58,12,76,188,61,23,28,71,57,2555
Study_A_(1913)_.jpg,Study A (1913) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,40,39,76,62,44,24,37,60,60,2556
Study_B_(1913)_.jpg,Study B (1913) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,45,29,78,139,36,39,40,79,72,2557
The_Leap_of_the_Rabbit_(1911)_.jpg,The Leap of the Rabbit (1911) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,64,25,57,170,30,27,90,26,41,2558
The_little_bright_house_–_Landscape_(1915)_.jpg,The little bright house – Landscape (1915) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,47,78,71,134,60,17,20,93,54,2559
The_poor_fool_(1915)_.jpg,The poor fool (1915) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,92,48,12,33,78,79,30,79,53,2560
Serrana_poem_in_colour_(circa_1915)_.jpg,Serrana poem in colour (circa 1915) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,47,40,85,233,67,14,31,57,46,2561
Tramélia_(c.1914)_.jpg,Tramélia (c.1914) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,152,43,27,27,83,79,44,35,85,2562
Untitled_(Cash_register)_(c.1917)_.jpg,Untitled (Cash register) (c.1917) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,18,34,14,41,26,76,24,60,53,2563
Untitled_(Coty)_(1917)_.jpg,Untitled (Coty) (1917) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,47,36,15,40,18,77,36,41,47,2564
Untitled_(Ponte)_(1914)_.jpg,Untitled (Ponte) (1914) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,22,64,40,31,47,49,91,7,12,2565
Untitled_(1913)_.jpg,Untitled (1913) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,18,20,84,186,32,34,12,59,77,2566
Untitled_(circa_1917)_.jpg,Untitled (circa 1917) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,204,50,19,65,13,79,19,81,74,2567
Untitled_(c.1915)_.jpg,Untitled (c.1915) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,114,63,23,39,76,89,30,88,65,2568
Windmills_telegraph_Wire_(1915)_.jpg,Windmills telegraph Wire (1915) ,Amadeo de Souza-Cardoso,"Portuguese, 1887 – 1918",Abstract,70,58,20,35,90,50,50,64,62,2569
